"","ID_Year","Family","BlockDrought","Region","Site.Lat","Experiment_Date","SLA","Water_Content","Assimilation","Stomatal_Conductance","Period"
"44","S02_2011","14","4_D","3.South","32.9_S02",103,269.281553398058,0.177586206896552,11.2046988633333,0.385091616,"Pre"
"47","S02_2011","14","3_W","3.South","32.9_S02",106,220.41166380789,0.188064516129032,15.4205208866667,0.701771966333333,"Pre"
"51","S02_2011","15","3_D","3.South","32.9_S02",95,273.55421686747,0.146470588235294,15.9662658466667,0.659850959,"Pre"
"52","S02_2011","15","4_D","3.South","32.9_S02",95,247.111486486486,0.204137931034483,8.58640941466667,0.499844164666667,"Pre"
"55","S02_2011","15","3_W","3.South","32.9_S02",96,164.618608549874,0.253829787234043,5.166622431,0.064552591,"Pre"
"59","S07_2011","42","3_D","3.South","34.3_S07",109,432.196078431373,0.121428571428571,15.7981180566667,0.688685401,"Pre"
"60","S07_2011","42","4_D","3.South","34.3_S07",102,272.030905077263,0.18875,9.967865988,0.507880335666667,"Pre"
"63","S07_2011","42","3_W","3.South","34.3_S07",94,173.653846153846,0.173333333333333,2.619038129,0.19484787,"Pre"
"64","S07_2011","42","4_W","3.South","34.3_S07",86,163.17254174397,0.283684210526316,5.58999995466667,0.238147203333333,"Pre"
"67","S07_2011","43","3_D","3.South","34.3_S07",91,347.069486404834,0.137916666666667,11.7204955733333,0.667972738666667,"Pre"
"68","S07_2011","43","4_D","3.South","34.3_S07",101,337.537091988131,0.132156862745098,6.27706261033333,0.046084932,"Pre"
"71","S07_2011","43","3_W","3.South","34.3_S07",85,203.236363636364,0.211538461538462,7.67183907833333,0.187548924333333,"Pre"
"72","S07_2011","43","4_W","3.South","34.3_S07",85,232.472222222222,0.211764705882353,11.6615800066667,0.346397868333333,"Pre"
"75","S07_2011","44","3_D","3.South","34.3_S07",86,309.130434782609,0.153333333333333,14.6101941333333,0.678606698,"Pre"
"76","S07_2011","44","4_D","3.South","34.3_S07",86,254.339622641509,0.212,8.80067403,0.319533044,"Pre"
"79","S07_2011","44","3_W","3.South","34.3_S07",83,200.434782608696,0.19,11.0915891733333,0.374243064333333,"Pre"
"80","S07_2011","44","4_W","3.South","34.3_S07",86,191.05,0.260869565217391,7.197080991,0.630356924333333,"Pre"
"83","S07_2011","45","3_D","3.South","34.3_S07",96,254.207547169811,0.189285714285714,10.1750783936667,0.377104936333333,"Pre"
"84","S07_2011","45","4_D","3.South","34.3_S07",89,261.545253863135,0.1812,11.25581976,0.134614609,"Pre"
"87","S07_2011","45","3_W","3.South","34.3_S07",92,262.787456445993,0.155135135135135,13.6603492,0.450129593333333,"Pre"
"91","S07_2011","46","3_D","3.South","34.3_S07",89,292.049689440994,0.161,14.5293469233333,0.726557515,"Pre"
"92","S07_2011","46","4_D","3.South","34.3_S07",98,245.63981042654,0.204193548387097,9.43747543433333,0.386797964333333,"Pre"
"95","S07_2011","46","3_W","3.South","34.3_S07",89,266.278260869565,0.1796875,11.28409787,0.718609847,"Pre"
"96","S07_2011","46","4_W","3.South","34.3_S07",103,301.069767441861,0.204761904761905,10.54269159,0.721467248666667,"Pre"
"99","S07_2011","47","3_D","3.South","34.3_S07",83,201.397849462366,0.22448275862069,16.5110042233333,0.577291326,"Pre"
"100","S07_2011","47","4_D","3.South","34.3_S07",87,246.920415224914,0.160555555555556,10.4962165033333,0.376831929333333,"Pre"
"103","S07_2011","47","3_W","3.South","34.3_S07",91,209.015384615385,0.171052631578947,12.1673327233333,0.612643632666667,"Pre"
"104","S07_2011","47","4_W","3.South","34.3_S07",95,234.119850187266,0.190714285714286,11.78838022,0.335469074666667,"Pre"
"107","S08_2011","68","3_D","2.Center","36.7_S08",100,335.675675675676,0.152352941176471,15.07279844,0.626262782,"Pre"
"108","S08_2011","68","4_D","2.Center","36.7_S08",91,216.598173515982,0.292,11.7710745666667,0.579306441666667,"Pre"
"111","S08_2011","68","3_W","2.Center","36.7_S08",97,264.178082191781,0.219,11.4921753733333,0.685492198666667,"Pre"
"112","S08_2011","68","4_W","2.Center","36.7_S08",107,285.173267326733,0.202,11.16424781,0.330439256666667,"Pre"
"115","S08_2011","69","3_D","2.Center","36.7_S08",88,302.098501070664,0.194583333333333,13.18934956,0.716251768,"Pre"
"116","S08_2011","69","4_D","2.Center","36.7_S08",88,204.219910846954,0.258846153846154,6.02698370466667,0.147525469666667,"Pre"
"119","S08_2011","69","3_W","2.Center","36.7_S08",91,240.400890868597,0.236315789473684,12.21325666,0.647000816666667,"Pre"
"123","S10_2011","88","3_D","2.Center","36.2_S10",85,225.791757049892,0.164642857142857,13.9076557566667,0.655088507666667,"Pre"
"124","S10_2011","88","4_D","2.Center","36.2_S10",88,261.423948220065,0.220714285714286,9.912102955,0.413377951,"Pre"
"127","S10_2011","88","3_W","2.Center","36.2_S10",101,315.825471698113,0.212,13.3058103466667,0.785659205666667,"Pre"
"131","S10_2011","89","3_D","2.Center","36.2_S10",101,317.113752122241,0.143658536585366,16.1545478833333,0.677211409666667,"Pre"
"132","S10_2011","89","4_D","2.Center","36.2_S10",87,160.334029227557,0.342142857142857,5.2508788295,0.04503979275,"Pre"
"135","S10_2011","89","3_W","2.Center","36.2_S10",104,204.872521246459,0.227741935483871,9.81286815666667,0.411868577333333,"Pre"
"139","S15_2010","148","3_D","1.North","43.4_S15",105,504.021739130435,0.092,15.9741448833333,0.576197384,"Pre"
"143","S15_2010","148","3_W","1.North","43.4_S15",90,204.237804878049,0.211612903225806,10.0720526966667,0.226608686333333,"Pre"
"147","S15_2010","149","3_D","1.North","43.4_S15",102,287.308868501529,0.155714285714286,14.18349766,0.593159836666667,"Pre"
"148","S15_2010","149","4_D","1.North","43.4_S15",94,216.041055718475,0.200588235294118,14.6443442333333,0.471308539333333,"Pre"
"151","S15_2010","149","3_W","1.North","43.4_S15",106,244.63768115942,0.1725,13.4158298633333,0.250274846666667,"Pre"
"152","S15_2010","149","4_W","1.North","43.4_S15",105,374.105011933174,0.110263157894737,19.3984837633333,0.365532075,"Pre"
"155","S15_2010","150","3_D","1.North","43.4_S15",84,180.366972477064,0.167692307692308,12.4419068733333,0.567727191333333,"Pre"
"159","S15_2010","150","3_W","1.North","43.4_S15",82,168.695652173913,0.1725,10.4579878633333,0.136582694,"Pre"
"160","S15_2010","150","4_W","1.North","43.4_S15",106,413.52,0.113636363636364,10.0105134533333,0.152797401333333,"Pre"
"164","S15_2010","151","4_D","1.North","43.4_S15",91,319.96855345912,0.176666666666667,11.45095606,0.266415069666667,"Pre"
"167","S15_2010","151","3_W","1.North","43.4_S15",89,266.135135135135,0.176190476190476,8.95107426033333,0.232172156,"Pre"
"168","S15_2010","151","4_W","1.North","43.4_S15",97,200.390625,0.256,11.0703404233333,0.232223303666667,"Pre"
"171","S15_2010","152","3_D","1.North","43.4_S15",91,270.925666199158,0.198055555555556,10.3923157973333,0.311622972,"Pre"
"172","S15_2010","152","4_D","1.North","43.4_S15",96,202.516556291391,0.283125,11.9924689566667,0.316016564,"Pre"
"175","S15_2010","152","3_W","1.North","43.4_S15",103,232.209302325581,0.172,14.6099096,0.610705260333333,"Pre"
"179","S15_2010","153","3_D","1.North","43.4_S15",87,282.387096774194,0.155,16.4301404566667,0.546384967333333,"Pre"
"180","S15_2010","153","4_D","1.North","43.4_S15",81,163.174157303371,0.254285714285714,7.883685146,0.097602147,"Pre"
"183","S15_2010","153","3_W","1.North","43.4_S15",89,233.692946058091,0.160666666666667,13.9831573633333,0.447071609666667,"Pre"
"184","S15_2010","153","4_W","1.North","43.4_S15",87,206.898954703833,0.239166666666667,9.658827319,0.265221181,"Pre"
"187","S15_2010","154","3_D","1.North","43.4_S15",102,313.471698113208,0.1325,19.7075280266667,0.782419037333333,"Pre"
"188","S15_2010","154","4_D","1.North","43.4_S15",106,330.860215053763,0.1488,17.02475011,0.405664832666667,"Pre"
"191","S15_2010","154","3_W","1.North","43.4_S15",88,165.416666666667,0.153333333333333,14.3138622733333,0.492821061333333,"Pre"
"192","S15_2010","154","4_W","1.North","43.4_S15",91,201.931034482759,0.271875,16.4014814266667,0.791802565333333,"Pre"
"195","S15_2010","155","3_D","1.North","43.4_S15",101,249.115646258503,0.21,8.216663826,0.541563692333333,"Pre"
"196","S15_2010","155","4_D","1.North","43.4_S15",99,263.188602442334,0.216764705882353,9.752304382,0.491162690333333,"Pre"
"199","S15_2010","155","3_W","1.North","43.4_S15",86,213.068035943517,0.2434375,9.647955481,0.319916509666667,"Pre"
"203","S15_2010","156","3_D","1.North","43.4_S15",87,311.242937853107,0.189642857142857,9.96083185466667,0.470845824666667,"Pre"
"204","S15_2010","156","4_D","1.North","43.4_S15",97,260,0.222962962962963,6.10253224533333,0.0706729313333333,"Pre"
"207","S15_2010","156","3_W","1.North","43.4_S15",88,336.709511568123,0.149615384615385,9.76450436366667,0.404931953666667,"Pre"
"208","S15_2010","156","4_W","1.North","43.4_S15",91,186.418918918919,0.246666666666667,9.87432462066667,0.598498606333333,"Pre"
"212","S16_2010","183","4_D","1.North","41.8_S16",94,230.102389078498,0.225384615384615,9.783615106,0.176689015333333,"Pre"
"215","S16_2010","183","3_W","1.North","41.8_S16",89,192.476780185758,0.307619047619048,13.04229748,0.576767048,"Pre"
"216","S16_2010","183","4_W","1.North","41.8_S16",102,225.7,0.216216216216216,11.5416797333333,0.584127309666667,"Pre"
"219","S16_2010","184","3_D","1.North","41.8_S16",104,373.239436619718,0.122413793103448,10.4699464766667,0.524684467666667,"Pre"
"223","S16_2010","184","3_W","1.North","41.8_S16",101,228.353474320242,0.194705882352941,14.46543268,0.581065997,"Pre"
"224","S16_2010","184","4_W","1.North","41.8_S16",97,226.421636615811,0.248620689655172,8.400897837,0.160124778666667,"Pre"
"227","S16_2010","185","3_D","1.North","41.8_S16",105,374.498141263941,0.141578947368421,13.4722257266667,0.434352425333333,"Pre"
"228","S16_2010","185","4_D","1.North","41.8_S16",86,207.053231939163,0.276842105263158,11.27481733,0.508505234666667,"Pre"
"231","S16_2010","185","3_W","1.North","41.8_S16",93,195.486618004866,0.195714285714286,12.0387828766667,0.368368605,"Pre"
"232","S16_2010","185","4_W","1.North","41.8_S16",102,237.090352220521,0.192058823529412,10.6120752466667,0.614906082333333,"Pre"
"235","S16_2010","186","3_D","1.North","41.8_S16",92,405.515151515152,0.103125,12.67820147,0.563802633333333,"Pre"
"236","S16_2010","186","4_D","1.North","41.8_S16",107,317.243735763098,0.1756,13.98896101,0.585452988666667,"Pre"
"239","S16_2010","186","3_W","1.North","41.8_S16",91,268.190045248869,0.1768,13.4959881766667,0.687278042666667,"Pre"
"244","S16_2010","187","4_D","1.North","41.8_S16",104,212.904841402337,0.193225806451613,10.7208059366667,0.671039127,"Pre"
"247","S16_2010","187","3_W","1.North","41.8_S16",110,336.446991404011,0.120344827586207,16.83669469,0.631233806,"Pre"
"251","S16_2010","188","3_D","1.North","41.8_S16",99,297.844155844156,0.148076923076923,15.6682863766667,0.450204942666667,"Pre"
"252","S16_2010","188","4_D","1.North","41.8_S16",99,261.231671554252,0.200588235294118,10.23607402,0.320745894333333,"Pre"
"255","S16_2010","188","3_W","1.North","41.8_S16",100,303.404255319149,0.156666666666667,13.95775079,0.359762409,"Pre"
"256","S16_2010","188","4_W","1.North","41.8_S16",86,358.471615720524,0.143125,10.6774557566667,0.478147624666667,"Pre"
"259","S16_2010","189","3_D","1.North","41.8_S16",83,199.841772151899,0.243076923076923,8.75530765566667,0.246595389333333,"Pre"
"260","S16_2010","189","4_D","1.North","41.8_S16",86,231.56043956044,0.2275,8.76997448766667,0.167705575666667,"Pre"
"263","S16_2010","189","3_W","1.North","41.8_S16",85,226.079545454545,0.185263157894737,12.4060643633333,0.361042807333333,"Pre"
"268","S16_2010","190","4_D","1.North","41.8_S16",93,340.3125,0.152380952380952,11.6099855866667,0.337876867333333,"Pre"
"271","S16_2010","190","3_W","1.North","41.8_S16",92,256.437768240343,0.194166666666667,11.0354032666667,0.490380755333333,"Pre"
"275","S17_2011","221","3_D","1.North","41.7_S17",100,208.203883495146,0.158461538461538,13.1849626066667,0.417575463333333,"Pre"
"276","S17_2011","221","4_D","1.North","41.7_S17",99,200.480427046263,0.234166666666667,12.0049212633333,0.410217552333333,"Pre"
"279","S17_2011","221","3_W","1.North","41.7_S17",114,419.83606557377,0.110909090909091,20.0703429233333,0.715971271666667,"Pre"
"283","S17_2011","222","3_D","1.North","41.7_S17",96,181.928571428571,0.233333333333333,13.55301335,0.423028724333333,"Pre"
"284","S17_2011","222","4_D","1.North","41.7_S17",106,292.817869415808,0.166285714285714,11.3069882666667,0.342651456333333,"Pre"
"287","S17_2011","222","3_W","1.North","41.7_S17",96,213.710344827586,0.233870967741935,6.78772163466667,0.128599050333333,"Pre"
"291","S17_2011","223","3_D","1.North","41.7_S17",102,222.513888888889,0.175609756097561,15.3877937566667,0.735195208666667,"Pre"
"292","S17_2011","223","4_D","1.North","41.7_S17",95,166.490610328638,0.284,9.134320889,0.163818734,"Pre"
"295","S17_2011","223","3_W","1.North","41.7_S17",99,205.690890481064,0.217111111111111,11.1777996133333,0.293892204333333,"Pre"
"296","S17_2011","223","4_W","1.North","41.7_S17",98,207.963525835866,0.235,7.75570773333333,0.518961589333333,"Pre"
"299","S17_2011","224","3_D","1.North","41.7_S17",95,243.785310734463,0.196666666666667,12.95964229,0.661683156666667,"Pre"
"300","S17_2011","224","4_D","1.North","41.7_S17",102,220.51724137931,0.199375,10.8395979266667,0.338065888333333,"Pre"
"303","S17_2011","224","3_W","1.North","41.7_S17",101,160.619469026549,0.251111111111111,12.54940454,0.25536384,"Pre"
"308","S18_2010","240","4_D","2.Center","39.7_S18",111,246.498316498316,0.22,9.092615776,0.268491201333333,"Pre"
"311","S18_2010","240","3_W","2.Center","39.7_S18",118,391.601941747573,0.0980952380952381,14.89572931,0.610252125,"Pre"
"315","S18_2010","241","3_D","2.Center","39.7_S18",102,196.666666666667,0.2232,16.89652937,0.530853935,"Pre"
"316","S18_2010","241","4_D","2.Center","39.7_S18",107,259.517045454545,0.195555555555556,13.21070832,0.467102836333333,"Pre"
"319","S18_2010","241","3_W","2.Center","39.7_S18",90,175.31490015361,0.250384615384615,12.00683991,0.605980244666667,"Pre"
"320","S18_2010","241","4_W","2.Center","39.7_S18",100,163.58630952381,0.32,10.3872213066667,0.459033544666667,"Pre"
"323","S18_2010","242","3_D","2.Center","39.7_S18",102,367.098976109215,0.13952380952381,14.99654096,0.549031471666667,"Pre"
"324","S18_2010","242","4_D","2.Center","39.7_S18",106,313.581661891118,0.145416666666667,9.347639917,0.188854089,"Pre"
"327","S18_2010","242","3_W","2.Center","39.7_S18",94,163.298969072165,0.230952380952381,12.7609601,0.292344130333333,"Pre"
"332","S18_2010","243","4_D","2.Center","39.7_S18",106,181.150202976996,0.2956,13.8248416866667,0.603022273,"Pre"
"335","S18_2010","243","3_W","2.Center","39.7_S18",95,209.702479338843,0.275,8.777570394,0.364111712666667,"Pre"
"339","S18_2010","244","3_D","2.Center","39.7_S18",90,299.119170984456,0.193,7.12229913733333,0.415022651,"Pre"
"340","S18_2010","244","4_D","2.Center","39.7_S18",96,215.47268907563,0.23219512195122,7.45008999766667,0.150915963666667,"Pre"
"343","S18_2010","244","3_W","2.Center","39.7_S18",98,257.650485436893,0.206,13.2857983133333,0.697977678666667,"Pre"
"347","S18_2010","245","3_D","2.Center","39.7_S18",90,207.372881355932,0.228387096774194,13.62355859,0.598728483666667,"Pre"
"348","S18_2010","245","4_D","2.Center","39.7_S18",92,259.43661971831,0.169047619047619,12.0642850966667,0.256119856666667,"Pre"
"351","S18_2010","245","3_W","2.Center","39.7_S18",98,209.655172413793,0.248571428571429,11.35166752,0.560772461,"Pre"
"355","S18_2010","246","3_D","2.Center","39.7_S18",92,246.949152542373,0.213055555555556,15.8973864333333,0.697111656333333,"Pre"
"356","S18_2010","246","4_D","2.Center","39.7_S18",106,389.041095890411,0.121666666666667,15.3416807366667,0.479781228666667,"Pre"
"359","S18_2010","246","3_W","2.Center","39.7_S18",94,213.693379790941,0.260909090909091,12.6867690966667,0.622418444,"Pre"
"360","S18_2010","246","4_W","2.Center","39.7_S18",106,248.204488778055,0.190952380952381,8.197178861,0.220901326,"Pre"
"363","S18_2010","247","3_D","2.Center","39.7_S18",86,260.888888888889,0.16875,6.63238802366667,0.222160681333333,"Pre"
"364","S18_2010","247","4_D","2.Center","39.7_S18",87,186.513274336283,0.256818181818182,9.040398458,0.175545159333333,"Pre"
"367","S18_2010","247","3_W","2.Center","39.7_S18",116,393.685300207039,0.123846153846154,16.6005368633333,0.798352175333333,"Pre"
"375","S29_2010","283","3_W","2.Center","39.4_S29",112,268.039772727273,0.163720930232558,14.0766208833333,0.922056758,"Pre"
"379","S29_2010","284","3_D","2.Center","39.4_S29",90,347.992277992278,0.161875,18.2132954433333,0.670401558666667,"Pre"
"380","S29_2010","284","4_D","2.Center","39.4_S29",102,263.810264385692,0.16075,13.3965055333333,0.420791113333333,"Pre"
"383","S29_2010","284","3_W","2.Center","39.4_S29",92,137.288659793814,0.293939393939394,17.7822971466667,0.866563067666667,"Pre"
"384","S29_2010","284","4_W","2.Center","39.4_S29",105,295.454545454545,0.17741935483871,10.8093043566667,0.293789672,"Pre"
"387","S29_2010","285","3_D","2.Center","39.4_S29",85,203.988095238095,0.28,11.2352539733333,0.521994321666667,"Pre"
"391","S29_2010","285","3_W","2.Center","39.4_S29",95,231.233624454148,0.194893617021277,18.4504141666667,0.718505060333333,"Pre"
"395","S29_2010","286","3_D","2.Center","39.4_S29",103,326.21359223301,0.171666666666667,14.75729162,0.539188702666667,"Pre"
"396","S29_2010","286","4_D","2.Center","39.4_S29",87,167.248322147651,0.259130434782609,8.75102021233333,0.197858925,"Pre"
"399","S29_2010","286","3_W","2.Center","39.4_S29",103,294.721603563474,0.1796,16.4790732233333,0.548558077666667,"Pre"
"400","S29_2010","286","4_W","2.Center","39.4_S29",96,158.479338842975,0.3025,12.4448383666667,0.380507413,"Pre"
"403","S29_2010","287","3_D","2.Center","39.4_S29",102,329.502572898799,0.166571428571429,9.46319221666667,0.646130226,"Pre"
"408","S29_2010","287","4_W","2.Center","39.4_S29",103,232.955390334572,0.269,13.2132266566667,0.744796469,"Pre"
"415","S29_2010","288","3_W","2.Center","39.4_S29",96,302.869269949066,0.155,14.2452618733333,0.385394593,"Pre"
"416","S29_2010","288","4_W","2.Center","39.4_S29",104,258.081395348837,0.195454545454545,10.9660006766667,0.329374949666667,"Pre"
"423","S29_2010","289","3_W","2.Center","39.4_S29",113,366.160220994475,0.134074074074074,20.7139130566667,0.805790156333333,"Pre"
"424","S29_2010","289","4_W","2.Center","39.4_S29",92,172.913223140496,0.268888888888889,12.6985781633333,0.321619312,"Pre"
"427","S29_2010","290","3_D","2.Center","39.4_S29",93,227.546728971963,0.164615384615385,13.3822668533333,0.618821818,"Pre"
"428","S29_2010","290","4_D","2.Center","39.4_S29",105,246.978417266187,0.198571428571429,10.3679587233333,0.276535692333333,"Pre"
"431","S29_2010","290","3_W","2.Center","39.4_S29",97,216.215277777778,0.213333333333333,9.64437120833333,0.478607041333333,"Pre"
"435","S32_2010","305","3_D","2.Center","37.5_S32",91,286.594982078853,0.192413793103448,13.0743220733333,0.632930932333333,"Pre"
"436","S32_2010","305","4_D","2.Center","37.5_S32",87,238.151515151515,0.235714285714286,5.945890969,0.131638563,"Pre"
"439","S32_2010","305","3_W","2.Center","37.5_S32",94,231.687979539642,0.205789473684211,8.06133332666667,0.144013841666667,"Pre"
"443","S32_2010","306","3_D","2.Center","37.5_S32",85,176.43391521197,0.276551724137931,13.0663426533333,0.431505709,"Pre"
"444","S32_2010","306","4_D","2.Center","37.5_S32",87,204.012345679012,0.277714285714286,6.82330449733333,0.136246277333333,"Pre"
"447","S32_2010","306","3_W","2.Center","37.5_S32",93,306.459627329193,0.169473684210526,12.43816378,0.525490309,"Pre"
"451","S32_2010","307","3_D","2.Center","37.5_S32",82,196.228070175439,0.285,7.12780572233333,0.130422367333333,"Pre"
"452","S32_2010","307","4_D","2.Center","37.5_S32",84,197.257769652651,0.2735,1.81505876766667,0.053396821,"Pre"
"455","S32_2010","307","3_W","2.Center","37.5_S32",83,168.913342503439,0.330454545454545,5.675039688,0.098136621,"Pre"
"456","S32_2010","307","4_W","2.Center","37.5_S32",97,186.605633802817,0.253571428571429,4.67990932966667,0.0590945003333333,"Pre"
"463","S32_2010","308","3_W","2.Center","37.5_S32",106,483.610315186246,0.116333333333333,13.7190160633333,0.666615977,"Pre"
"464","S32_2010","308","4_W","2.Center","37.5_S32",106,231.68253968254,0.196875,16.3253924066667,0.627332241333333,"Pre"
"467","S32_2010","309","3_D","2.Center","37.5_S32",92,222.75,0.211764705882353,18.0038086766667,0.631513209,"Pre"
"468","S32_2010","309","4_D","2.Center","37.5_S32",91,242.981029810298,0.194210526315789,12.0378683266667,0.144005213333333,"Pre"
"471","S32_2010","309","3_W","2.Center","37.5_S32",83,183.388429752066,0.3025,11.7002683033333,0.434522034,"Pre"
"472","S32_2010","309","4_W","2.Center","37.5_S32",88,156.358695652174,0.262857142857143,5.138311764,0.119312148,"Pre"
"476","S32_2010","310","4_D","2.Center","37.5_S32",84,218.99721448468,0.276153846153846,9.815593738,0.102590834333333,"Pre"
"479","S32_2010","310","3_W","2.Center","37.5_S32",104,383.4375,0.138378378378378,17.2667687633333,0.700019244666667,"Pre"
"483","S32_2010","311","3_D","2.Center","37.5_S32",100,175.095541401274,0.0314,9.40874980666667,0.361565641333333,"Pre"
"484","S32_2010","311","4_D","2.Center","37.5_S32",89,246.875,0.213333333333333,11.3969979733333,0.254034823666667,"Pre"
"487","S32_2010","311","3_W","2.Center","37.5_S32",97,233.786549707602,0.195428571428571,11.2456881833333,0.289953991333333,"Pre"
"488","S32_2010","311","4_W","2.Center","37.5_S32",103,227.80487804878,0.217058823529412,17.34415094,0.719623392666667,"Pre"
"491","S36_2011","340","3_D","1.North","42.3_S36",110,173.967136150235,0.193636363636364,15.84932999,0.663477232666667,"Pre"
"492","S36_2011","340","4_D","1.North","42.3_S36",89,203.798701298701,0.2464,10.2122418966667,0.366518913666667,"Pre"
"495","S36_2011","340","3_W","1.North","42.3_S36",90,226.886993603412,0.1675,15.9304394166667,0.563104058666667,"Pre"
"496","S36_2011","340","4_W","1.North","42.3_S36",94,201.639344262295,0.2196,11.37736026,0.243976473666667,"Pre"
"499","S36_2011","341","3_D","1.North","42.3_S36",87,213.802816901408,0.215151515151515,12.2272033366667,0.545602504333333,"Pre"
"500","S36_2011","341","4_D","1.North","42.3_S36",88,206.233766233766,0.243157894736842,5.49252329233333,0.106050616333333,"Pre"
"503","S36_2011","341","3_W","1.North","42.3_S36",98,241.063829787234,0.17625,14.9214632866667,0.596495333333333,"Pre"
"504","S36_2011","341","4_W","1.North","42.3_S36",104,226.13698630137,0.228125,8.18971743466667,0.338654647,"Pre"
"507","S36_2011","342","3_D","1.North","42.3_S36",88,178.773424190801,0.209642857142857,18.1107456333333,0.667551219666667,"Pre"
"508","S36_2011","342","4_D","1.North","42.3_S36",85,172.268907563025,0.324545454545455,9.945109803,0.210731584333333,"Pre"
"511","S36_2011","342","3_W","1.North","42.3_S36",87,219.841772151899,0.210666666666667,15.5519198266667,0.318215443333333,"Pre"
"515","S36_2011","343","3_D","1.North","42.3_S36",81,206.359743040685,0.259444444444444,11.8142212133333,0.458794183,"Pre"
"516","S36_2011","343","4_D","1.North","42.3_S36",86,217.878787878788,0.200869565217391,5.993522035,0.0737799503333333,"Pre"
"519","S36_2011","343","3_W","1.North","42.3_S36",109,300.847457627119,0.196666666666667,14.1149870566667,0.431589224666667,"Pre"
"520","S36_2011","343","4_W","1.North","42.3_S36",94,274.238578680203,0.207368421052632,9.991461282,0.743321133,"Pre"
"523","S36_2011","344","3_D","1.North","42.3_S36",92,229.6336996337,0.182,15.8554958233333,0.729422098666667,"Pre"
"524","S36_2011","344","4_D","1.North","42.3_S36",106,379.853658536585,0.132258064516129,10.766753,0.382185902,"Pre"
"527","S36_2011","344","3_W","1.North","42.3_S36",107,277.267904509284,0.1508,15.07813494,0.674882023666667,"Pre"
"528","S36_2011","344","4_W","1.North","42.3_S36",85,234.45434298441,0.2245,10.0427832333333,0.432404377333333,"Pre"
"532","S36_2011","345","4_D","1.North","42.3_S36",88,187.849462365591,0.290625,13.3423149033333,0.176585979,"Pre"
"539","S36_2011","346","3_D","1.North","42.3_S36",97,250.971128608924,0.1524,14.2248468266667,0.664981045333333,"Pre"
"540","S36_2011","346","4_D","1.North","42.3_S36",93,169.538714991763,0.275909090909091,12.0405108,0.213872463,"Pre"
"543","S36_2011","346","3_W","1.North","42.3_S36",122,345.289575289575,0.199230769230769,19.4243579533333,0.519277457,"Pre"
"544","S36_2011","346","4_W","1.North","42.3_S36",108,253.156934306569,0.188965517241379,13.2335660466667,0.759435149,"Pre"
"547","S36_2011","347","3_D","1.North","42.3_S36",93,279.166666666667,0.1824,12.8968069033333,0.527818086,"Pre"
"548","S36_2011","347","4_D","1.North","42.3_S36",92,189.773828756058,0.2476,9.72726685133333,0.156005007666667,"Pre"
"551","S36_2011","347","3_W","1.North","42.3_S36",96,241.6875,0.228571428571429,17.07492486,0.499252945333333,"Pre"
"552","S36_2011","347","4_W","1.North","42.3_S36",118,356.358595194085,0.174516129032258,11.6301401133333,0.710564974333333,"Pre"
"555","S36_2011","348","3_D","1.North","42.3_S36",101,207.142857142857,0.184871794871795,12.7959248433333,0.438857968333333,"Pre"
"556","S36_2011","348","4_D","1.North","42.3_S36",109,318.063241106719,0.133157894736842,14.6258584433333,0.759227220666667,"Pre"
