"","ID_Year","Region","Site.Lat","Drought","Experiment_Date","SLA","Water_Content","Assimilation","Stomatal_Conductance","Period"
"84","S07_2011","3.South","34.3_S07","D",89,261.545253863135,0.1812,11.25581976,0.134614609,"Pre"
"87","S07_2011","3.South","34.3_S07","W",92,262.787456445993,0.155135135135135,13.6603492,0.450129593333333,"Pre"
"91","S07_2011","3.South","34.3_S07","D",89,292.049689440994,0.161,14.5293469233333,0.726557515,"Pre"
"92","S07_2011","3.South","34.3_S07","D",98,245.63981042654,0.204193548387097,9.43747543433333,0.386797964333333,"Pre"
"95","S07_2011","3.South","34.3_S07","W",89,266.278260869565,0.1796875,11.28409787,0.718609847,"Pre"
"96","S07_2011","3.South","34.3_S07","W",103,301.069767441861,0.204761904761905,10.54269159,0.721467248666667,"Pre"
"99","S07_2011","3.South","34.3_S07","D",83,201.397849462366,0.22448275862069,16.5110042233333,0.577291326,"Pre"
"100","S07_2011","3.South","34.3_S07","D",87,246.920415224914,0.160555555555556,10.4962165033333,0.376831929333333,"Pre"
"103","S07_2011","3.South","34.3_S07","W",91,209.015384615385,0.171052631578947,12.1673327233333,0.612643632666667,"Pre"
"104","S07_2011","3.South","34.3_S07","W",95,234.119850187266,0.190714285714286,11.78838022,0.335469074666667,"Pre"
"107","S08_2011","2.Center","36.7_S08","D",100,335.675675675676,0.152352941176471,15.07279844,0.626262782,"Pre"
"108","S08_2011","2.Center","36.7_S08","D",91,216.598173515982,0.292,11.7710745666667,0.579306441666667,"Pre"
"111","S08_2011","2.Center","36.7_S08","W",97,264.178082191781,0.219,11.4921753733333,0.685492198666667,"Pre"
"112","S08_2011","2.Center","36.7_S08","W",107,285.173267326733,0.202,11.16424781,0.330439256666667,"Pre"
"115","S08_2011","2.Center","36.7_S08","D",88,302.098501070664,0.194583333333333,13.18934956,0.716251768,"Pre"
"116","S08_2011","2.Center","36.7_S08","D",88,204.219910846954,0.258846153846154,6.02698370466667,0.147525469666667,"Pre"
"119","S08_2011","2.Center","36.7_S08","W",91,240.400890868597,0.236315789473684,12.21325666,0.647000816666667,"Pre"
"123","S10_2011","2.Center","36.2_S10","D",85,225.791757049892,0.164642857142857,13.9076557566667,0.655088507666667,"Pre"
"124","S10_2011","2.Center","36.2_S10","D",88,261.423948220065,0.220714285714286,9.912102955,0.413377951,"Pre"
"127","S10_2011","2.Center","36.2_S10","W",101,315.825471698113,0.212,13.3058103466667,0.785659205666667,"Pre"
"131","S10_2011","2.Center","36.2_S10","D",101,317.113752122241,0.143658536585366,16.1545478833333,0.677211409666667,"Pre"
"132","S10_2011","2.Center","36.2_S10","D",87,160.334029227557,0.342142857142857,5.2508788295,0.04503979275,"Pre"
"135","S10_2011","2.Center","36.2_S10","W",104,204.872521246459,0.227741935483871,9.81286815666667,0.411868577333333,"Pre"
"140","S11_2011","3.South","34.1_S11","D",82,160.947075208914,0.170952380952381,13.0928472433333,0.234924163,"Pre"
"143","S11_2011","3.South","34.1_S11","W",110,227.894736842105,0.153809523809524,16.4572393133333,0.697952331333333,"Pre"
"147","S11_2011","3.South","34.1_S11","D",88,260.372807017544,0.126666666666667,15.55313862,0.577601857666667,"Pre"
"148","S11_2011","3.South","34.1_S11","D",84,252.047244094488,0.169333333333333,15.35756506,0.425669133666667,"Pre"
"152","S11_2011","3.South","34.1_S11","W",78,220.967741935484,0.183181818181818,12.7068408733333,0.410616782333333,"Pre"
"155","S11_2011","3.South","34.1_S11","D",84,214.579831932773,0.17,23.4549786766667,0.761468818666667,"Pre"
"156","S11_2011","3.South","34.1_S11","D",108,296.91466083151,0.134411764705882,18.9079860666667,0.728815055,"Pre"
"159","S11_2011","3.South","34.1_S11","W",81,147.187017001546,0.223103448275862,16.38698909,0.493471051,"Pre"
"160","S11_2011","3.South","34.1_S11","W",94,221.763440860215,0.172222222222222,12.1806728966667,0.307599819,"Pre"
"163","S11_2011","3.South","34.1_S11","D",85,204.527896995708,0.172592592592593,16.1181348933333,0.406611249333333,"Pre"
"164","S11_2011","3.South","34.1_S11","D",91,230.848329048843,0.185238095238095,6.87044898166667,0.056010421,"Pre"
"167","S11_2011","3.South","34.1_S11","W",80,207.2,0.194444444444444,13.3628037633333,0.859045937333333,"Pre"
"168","S11_2011","3.South","34.1_S11","W",100,157.510608203677,0.168333333333333,9.22555030866667,0.227922653333333,"Pre"
"172","S11_2011","3.South","34.1_S11","D",86,224.153846153846,0.185714285714286,12.85566335,0.452928297,"Pre"
"175","S11_2011","3.South","34.1_S11","W",88,248.265582655827,0.141923076923077,17.2079330066667,0.648742727,"Pre"
"176","S11_2011","3.South","34.1_S11","W",82,198.86524822695,0.188,12.2584706,0.808679161666667,"Pre"
"179","S11_2011","3.South","34.1_S11","D",81,198.77358490566,0.151428571428571,14.1492802433333,0.542431238666667,"Pre"
"183","S11_2011","3.South","34.1_S11","W",105,172.885245901639,0.190625,12.86909752,0.730336794,"Pre"
"188","S11_2011","3.South","34.1_S11","D",82,243.753424657534,0.173809523809524,13.4418279733333,0.435830696,"Pre"
"191","S11_2011","3.South","34.1_S11","W",85,246.899441340782,0.149166666666667,12.6704081666667,0.421073318,"Pre"
"195","S15_2010","1.North","43.4_S15","D",105,504.021739130435,0.092,15.9741448833333,0.576197384,"Pre"
"199","S15_2010","1.North","43.4_S15","W",90,204.237804878049,0.211612903225806,10.0720526966667,0.226608686333333,"Pre"
"203","S15_2010","1.North","43.4_S15","D",102,287.308868501529,0.155714285714286,14.18349766,0.593159836666667,"Pre"
"204","S15_2010","1.North","43.4_S15","D",94,216.041055718475,0.200588235294118,14.6443442333333,0.471308539333333,"Pre"
"207","S15_2010","1.North","43.4_S15","W",106,244.63768115942,0.1725,13.4158298633333,0.250274846666667,"Pre"
"208","S15_2010","1.North","43.4_S15","W",105,374.105011933174,0.110263157894737,19.3984837633333,0.365532075,"Pre"
"211","S15_2010","1.North","43.4_S15","D",84,180.366972477064,0.167692307692308,12.4419068733333,0.567727191333333,"Pre"
"215","S15_2010","1.North","43.4_S15","W",82,168.695652173913,0.1725,10.4579878633333,0.136582694,"Pre"
"216","S15_2010","1.North","43.4_S15","W",106,413.52,0.113636363636364,10.0105134533333,0.152797401333333,"Pre"
"220","S15_2010","1.North","43.4_S15","D",91,319.96855345912,0.176666666666667,11.45095606,0.266415069666667,"Pre"
"223","S15_2010","1.North","43.4_S15","W",89,266.135135135135,0.176190476190476,8.95107426033333,0.232172156,"Pre"
"224","S15_2010","1.North","43.4_S15","W",97,200.390625,0.256,11.0703404233333,0.232223303666667,"Pre"
"227","S15_2010","1.North","43.4_S15","D",91,270.925666199158,0.198055555555556,10.3923157973333,0.311622972,"Pre"
"228","S15_2010","1.North","43.4_S15","D",96,202.516556291391,0.283125,11.9924689566667,0.316016564,"Pre"
"231","S15_2010","1.North","43.4_S15","W",103,232.209302325581,0.172,14.6099096,0.610705260333333,"Pre"
"235","S15_2010","1.North","43.4_S15","D",87,282.387096774194,0.155,16.4301404566667,0.546384967333333,"Pre"
"236","S15_2010","1.North","43.4_S15","D",81,163.174157303371,0.254285714285714,7.883685146,0.097602147,"Pre"
"239","S15_2010","1.North","43.4_S15","W",89,233.692946058091,0.160666666666667,13.9831573633333,0.447071609666667,"Pre"
"240","S15_2010","1.North","43.4_S15","W",87,206.898954703833,0.239166666666667,9.658827319,0.265221181,"Pre"
"243","S15_2010","1.North","43.4_S15","D",102,313.471698113208,0.1325,19.7075280266667,0.782419037333333,"Pre"
"244","S15_2010","1.North","43.4_S15","D",106,330.860215053763,0.1488,17.02475011,0.405664832666667,"Pre"
"247","S15_2010","1.North","43.4_S15","W",88,165.416666666667,0.153333333333333,14.3138622733333,0.492821061333333,"Pre"
"248","S15_2010","1.North","43.4_S15","W",91,201.931034482759,0.271875,16.4014814266667,0.791802565333333,"Pre"
"251","S15_2010","1.North","43.4_S15","D",101,249.115646258503,0.21,8.216663826,0.541563692333333,"Pre"
"252","S15_2010","1.North","43.4_S15","D",99,263.188602442334,0.216764705882353,9.752304382,0.491162690333333,"Pre"
"255","S15_2010","1.North","43.4_S15","W",86,213.068035943517,0.2434375,9.647955481,0.319916509666667,"Pre"
"259","S15_2010","1.North","43.4_S15","D",87,311.242937853107,0.189642857142857,9.96083185466667,0.470845824666667,"Pre"
"260","S15_2010","1.North","43.4_S15","D",97,260,0.222962962962963,6.10253224533333,0.0706729313333333,"Pre"
"263","S15_2010","1.North","43.4_S15","W",88,336.709511568123,0.149615384615385,9.76450436366667,0.404931953666667,"Pre"
"264","S15_2010","1.North","43.4_S15","W",91,186.418918918919,0.246666666666667,9.87432462066667,0.598498606333333,"Pre"
"268","S16_2010","1.North","41.8_S16","D",94,230.102389078498,0.225384615384615,9.783615106,0.176689015333333,"Pre"
"271","S16_2010","1.North","41.8_S16","W",89,192.476780185758,0.307619047619048,13.04229748,0.576767048,"Pre"
"272","S16_2010","1.North","41.8_S16","W",102,225.7,0.216216216216216,11.5416797333333,0.584127309666667,"Pre"
"275","S16_2010","1.North","41.8_S16","D",104,373.239436619718,0.122413793103448,10.4699464766667,0.524684467666667,"Pre"
"279","S16_2010","1.North","41.8_S16","W",101,228.353474320242,0.194705882352941,14.46543268,0.581065997,"Pre"
"280","S16_2010","1.North","41.8_S16","W",97,226.421636615811,0.248620689655172,8.400897837,0.160124778666667,"Pre"
"283","S16_2010","1.North","41.8_S16","D",105,374.498141263941,0.141578947368421,13.4722257266667,0.434352425333333,"Pre"
"284","S16_2010","1.North","41.8_S16","D",86,207.053231939163,0.276842105263158,11.27481733,0.508505234666667,"Pre"
"287","S16_2010","1.North","41.8_S16","W",93,195.486618004866,0.195714285714286,12.0387828766667,0.368368605,"Pre"
"288","S16_2010","1.North","41.8_S16","W",102,237.090352220521,0.192058823529412,10.6120752466667,0.614906082333333,"Pre"
"291","S16_2010","1.North","41.8_S16","D",92,405.515151515152,0.103125,12.67820147,0.563802633333333,"Pre"
"292","S16_2010","1.North","41.8_S16","D",107,317.243735763098,0.1756,13.98896101,0.585452988666667,"Pre"
"295","S16_2010","1.North","41.8_S16","W",91,268.190045248869,0.1768,13.4959881766667,0.687278042666667,"Pre"
"300","S16_2010","1.North","41.8_S16","D",104,212.904841402337,0.193225806451613,10.7208059366667,0.671039127,"Pre"
"303","S16_2010","1.North","41.8_S16","W",110,336.446991404011,0.120344827586207,16.83669469,0.631233806,"Pre"
"307","S16_2010","1.North","41.8_S16","D",99,297.844155844156,0.148076923076923,15.6682863766667,0.450204942666667,"Pre"
"308","S16_2010","1.North","41.8_S16","D",99,261.231671554252,0.200588235294118,10.23607402,0.320745894333333,"Pre"
"311","S16_2010","1.North","41.8_S16","W",100,303.404255319149,0.156666666666667,13.95775079,0.359762409,"Pre"
"312","S16_2010","1.North","41.8_S16","W",86,358.471615720524,0.143125,10.6774557566667,0.478147624666667,"Pre"
"315","S16_2010","1.North","41.8_S16","D",83,199.841772151899,0.243076923076923,8.75530765566667,0.246595389333333,"Pre"
"316","S16_2010","1.North","41.8_S16","D",86,231.56043956044,0.2275,8.76997448766667,0.167705575666667,"Pre"
"319","S16_2010","1.North","41.8_S16","W",85,226.079545454545,0.185263157894737,12.4060643633333,0.361042807333333,"Pre"
"324","S16_2010","1.North","41.8_S16","D",93,340.3125,0.152380952380952,11.6099855866667,0.337876867333333,"Pre"
"327","S16_2010","1.North","41.8_S16","W",92,256.437768240343,0.194166666666667,11.0354032666667,0.490380755333333,"Pre"
"331","S17_2011","1.North","41.7_S17","D",100,208.203883495146,0.158461538461538,13.1849626066667,0.417575463333333,"Pre"
"332","S17_2011","1.North","41.7_S17","D",99,200.480427046263,0.234166666666667,12.0049212633333,0.410217552333333,"Pre"
"335","S17_2011","1.North","41.7_S17","W",114,419.83606557377,0.110909090909091,20.0703429233333,0.715971271666667,"Pre"
"339","S17_2011","1.North","41.7_S17","D",96,181.928571428571,0.233333333333333,13.55301335,0.423028724333333,"Pre"
"340","S17_2011","1.North","41.7_S17","D",106,292.817869415808,0.166285714285714,11.3069882666667,0.342651456333333,"Pre"
"343","S17_2011","1.North","41.7_S17","W",96,213.710344827586,0.233870967741935,6.78772163466667,0.128599050333333,"Pre"
"347","S17_2011","1.North","41.7_S17","D",102,222.513888888889,0.175609756097561,15.3877937566667,0.735195208666667,"Pre"
"348","S17_2011","1.North","41.7_S17","D",95,166.490610328638,0.284,9.134320889,0.163818734,"Pre"
"351","S17_2011","1.North","41.7_S17","W",99,205.690890481064,0.217111111111111,11.1777996133333,0.293892204333333,"Pre"
"352","S17_2011","1.North","41.7_S17","W",98,207.963525835866,0.235,7.75570773333333,0.518961589333333,"Pre"
"355","S17_2011","1.North","41.7_S17","D",95,243.785310734463,0.196666666666667,12.95964229,0.661683156666667,"Pre"
"356","S17_2011","1.North","41.7_S17","D",102,220.51724137931,0.199375,10.8395979266667,0.338065888333333,"Pre"
"359","S17_2011","1.North","41.7_S17","W",101,160.619469026549,0.251111111111111,12.54940454,0.25536384,"Pre"
"364","S18_2010","2.Center","39.7_S18","D",111,246.498316498316,0.22,9.092615776,0.268491201333333,"Pre"
"367","S18_2010","2.Center","39.7_S18","W",118,391.601941747573,0.0980952380952381,14.89572931,0.610252125,"Pre"
"371","S18_2010","2.Center","39.7_S18","D",102,196.666666666667,0.2232,16.89652937,0.530853935,"Pre"
"372","S18_2010","2.Center","39.7_S18","D",107,259.517045454545,0.195555555555556,13.21070832,0.467102836333333,"Pre"
"375","S18_2010","2.Center","39.7_S18","W",90,175.31490015361,0.250384615384615,12.00683991,0.605980244666667,"Pre"
"376","S18_2010","2.Center","39.7_S18","W",100,163.58630952381,0.32,10.3872213066667,0.459033544666667,"Pre"
"379","S18_2010","2.Center","39.7_S18","D",102,367.098976109215,0.13952380952381,14.99654096,0.549031471666667,"Pre"
"380","S18_2010","2.Center","39.7_S18","D",106,313.581661891118,0.145416666666667,9.347639917,0.188854089,"Pre"
"383","S18_2010","2.Center","39.7_S18","W",94,163.298969072165,0.230952380952381,12.7609601,0.292344130333333,"Pre"
"388","S18_2010","2.Center","39.7_S18","D",106,181.150202976996,0.2956,13.8248416866667,0.603022273,"Pre"
"391","S18_2010","2.Center","39.7_S18","W",95,209.702479338843,0.275,8.777570394,0.364111712666667,"Pre"
"395","S18_2010","2.Center","39.7_S18","D",90,299.119170984456,0.193,7.12229913733333,0.415022651,"Pre"
"396","S18_2010","2.Center","39.7_S18","D",96,215.47268907563,0.23219512195122,7.45008999766667,0.150915963666667,"Pre"
"399","S18_2010","2.Center","39.7_S18","W",98,257.650485436893,0.206,13.2857983133333,0.697977678666667,"Pre"
"403","S18_2010","2.Center","39.7_S18","D",90,207.372881355932,0.228387096774194,13.62355859,0.598728483666667,"Pre"
"404","S18_2010","2.Center","39.7_S18","D",92,259.43661971831,0.169047619047619,12.0642850966667,0.256119856666667,"Pre"
"407","S18_2010","2.Center","39.7_S18","W",98,209.655172413793,0.248571428571429,11.35166752,0.560772461,"Pre"
"411","S18_2010","2.Center","39.7_S18","D",92,246.949152542373,0.213055555555556,15.8973864333333,0.697111656333333,"Pre"
"412","S18_2010","2.Center","39.7_S18","D",106,389.041095890411,0.121666666666667,15.3416807366667,0.479781228666667,"Pre"
"415","S18_2010","2.Center","39.7_S18","W",94,213.693379790941,0.260909090909091,12.6867690966667,0.622418444,"Pre"
"416","S18_2010","2.Center","39.7_S18","W",106,248.204488778055,0.190952380952381,8.197178861,0.220901326,"Pre"
"419","S18_2010","2.Center","39.7_S18","D",86,260.888888888889,0.16875,6.63238802366667,0.222160681333333,"Pre"
"420","S18_2010","2.Center","39.7_S18","D",87,186.513274336283,0.256818181818182,9.040398458,0.175545159333333,"Pre"
"423","S18_2010","2.Center","39.7_S18","W",116,393.685300207039,0.123846153846154,16.6005368633333,0.798352175333333,"Pre"
"431","S29_2010","2.Center","39.4_S29","W",112,268.039772727273,0.163720930232558,14.0766208833333,0.922056758,"Pre"
"435","S29_2010","2.Center","39.4_S29","D",90,347.992277992278,0.161875,18.2132954433333,0.670401558666667,"Pre"
"436","S29_2010","2.Center","39.4_S29","D",102,263.810264385692,0.16075,13.3965055333333,0.420791113333333,"Pre"
"439","S29_2010","2.Center","39.4_S29","W",92,137.288659793814,0.293939393939394,17.7822971466667,0.866563067666667,"Pre"
"440","S29_2010","2.Center","39.4_S29","W",105,295.454545454545,0.17741935483871,10.8093043566667,0.293789672,"Pre"
"443","S29_2010","2.Center","39.4_S29","D",85,203.988095238095,0.28,11.2352539733333,0.521994321666667,"Pre"
"447","S29_2010","2.Center","39.4_S29","W",95,231.233624454148,0.194893617021277,18.4504141666667,0.718505060333333,"Pre"
"451","S29_2010","2.Center","39.4_S29","D",103,326.21359223301,0.171666666666667,14.75729162,0.539188702666667,"Pre"
"452","S29_2010","2.Center","39.4_S29","D",87,167.248322147651,0.259130434782609,8.75102021233333,0.197858925,"Pre"
"455","S29_2010","2.Center","39.4_S29","W",103,294.721603563474,0.1796,16.4790732233333,0.548558077666667,"Pre"
"456","S29_2010","2.Center","39.4_S29","W",96,158.479338842975,0.3025,12.4448383666667,0.380507413,"Pre"
"459","S29_2010","2.Center","39.4_S29","D",102,329.502572898799,0.166571428571429,9.46319221666667,0.646130226,"Pre"
"464","S29_2010","2.Center","39.4_S29","W",103,232.955390334572,0.269,13.2132266566667,0.744796469,"Pre"
"471","S29_2010","2.Center","39.4_S29","W",96,302.869269949066,0.155,14.2452618733333,0.385394593,"Pre"
"472","S29_2010","2.Center","39.4_S29","W",104,258.081395348837,0.195454545454545,10.9660006766667,0.329374949666667,"Pre"
"479","S29_2010","2.Center","39.4_S29","W",113,366.160220994475,0.134074074074074,20.7139130566667,0.805790156333333,"Pre"
"480","S29_2010","2.Center","39.4_S29","W",92,172.913223140496,0.268888888888889,12.6985781633333,0.321619312,"Pre"
"483","S29_2010","2.Center","39.4_S29","D",93,227.546728971963,0.164615384615385,13.3822668533333,0.618821818,"Pre"
"484","S29_2010","2.Center","39.4_S29","D",105,246.978417266187,0.198571428571429,10.3679587233333,0.276535692333333,"Pre"
"487","S29_2010","2.Center","39.4_S29","W",97,216.215277777778,0.213333333333333,9.64437120833333,0.478607041333333,"Pre"
"491","S32_2010","2.Center","37.5_S32","D",91,286.594982078853,0.192413793103448,13.0743220733333,0.632930932333333,"Pre"
"492","S32_2010","2.Center","37.5_S32","D",87,238.151515151515,0.235714285714286,5.945890969,0.131638563,"Pre"
"495","S32_2010","2.Center","37.5_S32","W",94,231.687979539642,0.205789473684211,8.06133332666667,0.144013841666667,"Pre"
"499","S32_2010","2.Center","37.5_S32","D",85,176.43391521197,0.276551724137931,13.0663426533333,0.431505709,"Pre"
"500","S32_2010","2.Center","37.5_S32","D",87,204.012345679012,0.277714285714286,6.82330449733333,0.136246277333333,"Pre"
"503","S32_2010","2.Center","37.5_S32","W",93,306.459627329193,0.169473684210526,12.43816378,0.525490309,"Pre"
"507","S32_2010","2.Center","37.5_S32","D",82,196.228070175439,0.285,7.12780572233333,0.130422367333333,"Pre"
"508","S32_2010","2.Center","37.5_S32","D",84,197.257769652651,0.2735,1.81505876766667,0.053396821,"Pre"
"511","S32_2010","2.Center","37.5_S32","W",83,168.913342503439,0.330454545454545,5.675039688,0.098136621,"Pre"
"512","S32_2010","2.Center","37.5_S32","W",97,186.605633802817,0.253571428571429,4.67990932966667,0.0590945003333333,"Pre"
"519","S32_2010","2.Center","37.5_S32","W",106,483.610315186246,0.116333333333333,13.7190160633333,0.666615977,"Pre"
"520","S32_2010","2.Center","37.5_S32","W",106,231.68253968254,0.196875,16.3253924066667,0.627332241333333,"Pre"
"523","S32_2010","2.Center","37.5_S32","D",92,222.75,0.211764705882353,18.0038086766667,0.631513209,"Pre"
"524","S32_2010","2.Center","37.5_S32","D",91,242.981029810298,0.194210526315789,12.0378683266667,0.144005213333333,"Pre"
"527","S32_2010","2.Center","37.5_S32","W",83,183.388429752066,0.3025,11.7002683033333,0.434522034,"Pre"
"528","S32_2010","2.Center","37.5_S32","W",88,156.358695652174,0.262857142857143,5.138311764,0.119312148,"Pre"
"532","S32_2010","2.Center","37.5_S32","D",84,218.99721448468,0.276153846153846,9.815593738,0.102590834333333,"Pre"
"535","S32_2010","2.Center","37.5_S32","W",104,383.4375,0.138378378378378,17.2667687633333,0.700019244666667,"Pre"
"539","S32_2010","2.Center","37.5_S32","D",100,175.095541401274,0.0314,9.40874980666667,0.361565641333333,"Pre"
"540","S32_2010","2.Center","37.5_S32","D",89,246.875,0.213333333333333,11.3969979733333,0.254034823666667,"Pre"
"543","S32_2010","2.Center","37.5_S32","W",97,233.786549707602,0.195428571428571,11.2456881833333,0.289953991333333,"Pre"
"544","S32_2010","2.Center","37.5_S32","W",103,227.80487804878,0.217058823529412,17.34415094,0.719623392666667,"Pre"
"547","S36_2011","1.North","42.3_S36","D",110,173.967136150235,0.193636363636364,15.84932999,0.663477232666667,"Pre"
"548","S36_2011","1.North","42.3_S36","D",89,203.798701298701,0.2464,10.2122418966667,0.366518913666667,"Pre"
"551","S36_2011","1.North","42.3_S36","W",90,226.886993603412,0.1675,15.9304394166667,0.563104058666667,"Pre"
"552","S36_2011","1.North","42.3_S36","W",94,201.639344262295,0.2196,11.37736026,0.243976473666667,"Pre"
"555","S36_2011","1.North","42.3_S36","D",87,213.802816901408,0.215151515151515,12.2272033366667,0.545602504333333,"Pre"
"556","S36_2011","1.North","42.3_S36","D",88,206.233766233766,0.243157894736842,5.49252329233333,0.106050616333333,"Pre"
"559","S36_2011","1.North","42.3_S36","W",98,241.063829787234,0.17625,14.9214632866667,0.596495333333333,"Pre"
"560","S36_2011","1.North","42.3_S36","W",104,226.13698630137,0.228125,8.18971743466667,0.338654647,"Pre"
"563","S36_2011","1.North","42.3_S36","D",88,178.773424190801,0.209642857142857,18.1107456333333,0.667551219666667,"Pre"
"564","S36_2011","1.North","42.3_S36","D",85,172.268907563025,0.324545454545455,9.945109803,0.210731584333333,"Pre"
"567","S36_2011","1.North","42.3_S36","W",87,219.841772151899,0.210666666666667,15.5519198266667,0.318215443333333,"Pre"
"571","S36_2011","1.North","42.3_S36","D",81,206.359743040685,0.259444444444444,11.8142212133333,0.458794183,"Pre"
"572","S36_2011","1.North","42.3_S36","D",86,217.878787878788,0.200869565217391,5.993522035,0.0737799503333333,"Pre"
"575","S36_2011","1.North","42.3_S36","W",109,300.847457627119,0.196666666666667,14.1149870566667,0.431589224666667,"Pre"
"576","S36_2011","1.North","42.3_S36","W",94,274.238578680203,0.207368421052632,9.991461282,0.743321133,"Pre"
"579","S36_2011","1.North","42.3_S36","D",92,229.6336996337,0.182,15.8554958233333,0.729422098666667,"Pre"
"580","S36_2011","1.North","42.3_S36","D",106,379.853658536585,0.132258064516129,10.766753,0.382185902,"Pre"
"583","S36_2011","1.North","42.3_S36","W",107,277.267904509284,0.1508,15.07813494,0.674882023666667,"Pre"
"584","S36_2011","1.North","42.3_S36","W",85,234.45434298441,0.2245,10.0427832333333,0.432404377333333,"Pre"
"588","S36_2011","1.North","42.3_S36","D",88,187.849462365591,0.290625,13.3423149033333,0.176585979,"Pre"
"595","S36_2011","1.North","42.3_S36","D",97,250.971128608924,0.1524,14.2248468266667,0.664981045333333,"Pre"
"596","S36_2011","1.North","42.3_S36","D",93,169.538714991763,0.275909090909091,12.0405108,0.213872463,"Pre"
"599","S36_2011","1.North","42.3_S36","W",122,345.289575289575,0.199230769230769,19.4243579533333,0.519277457,"Pre"
"600","S36_2011","1.North","42.3_S36","W",108,253.156934306569,0.188965517241379,13.2335660466667,0.759435149,"Pre"
"603","S36_2011","1.North","42.3_S36","D",93,279.166666666667,0.1824,12.8968069033333,0.527818086,"Pre"
