"","ID_Year","Region","Site.Lat","Drought","Experiment_Date","SLA","Water_Content","Assimilation","Stomatal_Conductance","Period"
"66","S32_2010","2.Center","37.5_S32","W",83,168.913342503439,0.330454545454545,5.675039688,0.098136621,"Pre"
"67","S32_2010","2.Center","37.5_S32","W",97,186.605633802817,0.253571428571429,4.67990932966667,0.0590945003333333,"Pre"
"68","S32_2010","2.Center","37.5_S32","W",106,483.610315186246,0.116333333333333,13.7190160633333,0.666615977,"Pre"
"69","S32_2010","2.Center","37.5_S32","W",106,231.68253968254,0.196875,16.3253924066667,0.627332241333333,"Pre"
"70","S32_2010","2.Center","37.5_S32","D",92,222.75,0.211764705882353,18.0038086766667,0.631513209,"Pre"
"71","S32_2010","2.Center","37.5_S32","D",91,242.981029810298,0.194210526315789,12.0378683266667,0.144005213333333,"Pre"
"72","S32_2010","2.Center","37.5_S32","W",83,183.388429752066,0.3025,11.7002683033333,0.434522034,"Pre"
"73","S32_2010","2.Center","37.5_S32","W",88,156.358695652174,0.262857142857143,5.138311764,0.119312148,"Pre"
"74","S32_2010","2.Center","37.5_S32","D",84,218.99721448468,0.276153846153846,9.815593738,0.102590834333333,"Pre"
"75","S32_2010","2.Center","37.5_S32","W",104,383.4375,0.138378378378378,17.2667687633333,0.700019244666667,"Pre"
"76","S32_2010","2.Center","37.5_S32","D",100,175.095541401274,0.0314,9.40874980666667,0.361565641333333,"Pre"
"77","S32_2010","2.Center","37.5_S32","D",89,246.875,0.213333333333333,11.3969979733333,0.254034823666667,"Pre"
"78","S32_2010","2.Center","37.5_S32","W",97,233.786549707602,0.195428571428571,11.2456881833333,0.289953991333333,"Pre"
"79","S32_2010","2.Center","37.5_S32","W",103,227.80487804878,0.217058823529412,17.34415094,0.719623392666667,"Pre"
